customer_id,customer_name,gender,age,email,phone,city,state,signup_date,customer_segment
CUST012553,Oeshi Yohannan,F,37,vasanashroff@example.net,0997975496,Noida,Bihar,2022-06-14 23:35:59.154671,Regular
CUST012554,Fitan Ghosh,Female,77,osastry@example.com,8435043454,Hyderabad,West Bengal,2022-06-15 00:35:59.154671,Premium
CUST012555,Harini Kashyap,FEMALE,23,ojassinghal@example.org,1470360335,Mumbai,Maharashtra,2022-06-15 01:35:59.154671,Inactive
CUST012556,Jason Walia,Male,76,lokegavin@example.org,+918925169,Pune,West Bengal,2022-06-15 02:35:59.154671,New
CUST012557,Hemangini Nori,Unknown,43,ekalingatiwari@example.com,3790694696,Pune,Madhya Pradesh,2022-06-15 03:35:59.154671,Regular
CUST012558,Bachittar Dyal,Female,23,mthaker@example.org,+914015175,Mumbai,Bihar,2022-06-15 04:35:59.154671,New
CUST012559,Yoshita Badami,FEMALE,56,fitanrattan@example.net,6156912116,Kolkata,Telangana,2022-06-15 05:35:59.154671,Regular
CUST012560,Suhani Tank,Unknown,74,zinalbhatt@example.com,0788040238,Vadodara,Maharashtra,2022-06-15 06:35:59.154671,Regular
CUST012561,Avi Salvi,,71,murthyeshana@example.org,6008510207,Lucknow,Uttar Pradesh,2022-06-15 07:35:59.154671,Inactive
CUST012562,Chaman Patil,F,77,sdora@example.net,+913624635,Patna,Kerala,2022-06-15 08:35:59.154671,Regular
CUST012563,Kiaan Raju,M,43,hemangbains@example.org,9265474908,Jaipur,Bihar,2022-06-15 09:35:59.154671,Premium
CUST012564,Amara Sha,,34,unnati87@example.net,+910304494,Patna,Bihar,2022-06-15 10:35:59.154671,New
CUST012565,Janya Kala,M,57,srajagopalan@example.net,0365553523,Kochi,Andhra Pradesh,2022-06-15 11:35:59.154671,VIP
CUST012566,Girish Manda,Male,19,fnigam@example.com,5567096360,Lucknow,Rajasthan,2022-06-15 12:35:59.154671,Regular
CUST012567,Elijah Balasubramanian,M,68,onkarramaswamy@example.net,,Hyderabad,Maharashtra,2022-06-15 13:35:59.154671,Inactive
CUST012568,Quincy Khare,FEMALE,77,akshaytella@example.net,9284762909,Nagpur,Rajasthan,2022-06-15 14:35:59.154671,VIP
CUST012569,Raagini Sane,Male,38,modymitesh@example.net,+918214379,Ahmedabad,Telangana,2022-06-15 15:35:59.154671,Premium
CUST012570,Chandresh Samra,Female,71,samrapahal@example.com,0688786236,Lucknow,Kerala,2022-06-15 16:35:59.154671,New
CUST012571,Vidhi Kurian,,24,eloyal@example.com,+916381551,Bhopal,Gujarat,2022-06-15 17:35:59.154671,Premium
CUST012572,Vasatika Deshpande,,61,wmaster@example.com,1804183874,Chennai,Madhya Pradesh,2022-06-15 18:35:59.154671,Inactive
CUST012573,Gunbir Buch,F,37,jacksonkarnik@example.org,0157430321,Noida,Haryana,2022-06-15 19:35:59.154671,VIP
CUST012574,Chakrika Agarwal,Male,20,zsamra@example.org,4011396796,Jaipur,Telangana,2022-06-15 20:35:59.154671,Premium
CUST012575,Yashodhara Krishna,Female,300,chaturasrivastava@example.org,6051367234,Delhi,Haryana,2022-06-15 21:35:59.154671,Regular
CUST012576,Upadhriti Ghose,,53,parmarabeer@example.net,+912779621,Delhi,Punjab,2022-06-15 22:35:59.154671,VIP
CUST012577,Andrew Chad,Male,74,karabhavya@example.org,6142704840,Lucknow,Punjab,2022-06-15 23:35:59.154671,New
CUST012578,Upasna Soni,male,74,venkateshyasti@example.org,+915558589,Kochi,Kerala,2022-06-16 00:35:59.154671,Inactive
CUST012579,Tristan Guha,male,60,tvig@example.org,0016568081,Hyderabad,Karnataka,2022-06-16 01:35:59.154671,Inactive
CUST012580,Lucky Deol,Male,61,sudiksha98@example.org,0097555312,Bhopal,West Bengal,2022-06-16 02:35:59.154671,New
CUST012581,Siddharth Kara,,79,iyerfariq@example.org,+915431700,Patna,Andhra Pradesh,2022-06-16 03:35:59.154671,Inactive
CUST012582,Krish Lalla,Unknown,68,atizacharia@example.org,0140341063,Nagpur,Kerala,2022-06-16 04:35:59.154671,Inactive
CUST012583,Jagvi Tailor,M,36,golarushil@example.org,9697184666,Pune,Punjab,2022-06-16 05:35:59.154671,New
CUST012584,Shravya Golla,male,78,luppal@example.com,4876400574,Indore,Telangana,2022-06-16 06:35:59.154671,Inactive
CUST012585,Tanmayi Krishnan,Unknown,47,dhritibanik@example.com,0443220314,Kochi,Telangana,2022-06-16 07:35:59.154671,New
CUST012586,Sanaya Nori,Unknown,28,ekapad63@example.com,+910586018,Chennai,Punjab,2022-06-16 08:35:59.154671,Inactive
CUST012587,Nitesh Chhabra,F,30,warjasdave@example.net,1118002756,Pune,Bihar,2022-06-16 09:35:59.154671,Premium
CUST012588,Rachit Chander,Female,73,sathvik95@example.net,0983522021,Delhi,Kerala,2022-06-16 10:35:59.154671,Premium
CUST012589,Baghyawati Vora,FEMALE,50,balendra70@example.org,+916454782,Surat,Tamil Nadu,2022-06-16 11:35:59.154671,Premium
CUST012590,Rachana Banerjee,male,55,jsetty@example.net,+910849981,Hyderabad,Delhi,2022-06-16 12:35:59.154671,VIP
CUST012591,Kritika Gupta,Male,71,faris21@example.org,+918736036,Mumbai,Kerala,2022-06-16 13:35:59.154671,New
CUST012592,Meghana Warrior,M,74,damyanti50@example.org,+919805722,Kolkata,Rajasthan,2022-06-16 14:35:59.154671,Premium
CUST012593,Yashasvi Mishra,FEMALE,65,jackchowdhury@example.com,+916753799,Lucknow,Tamil Nadu,2022-06-16 15:35:59.154671,Inactive
CUST012594,Amol Mangal,Female,19,pranit97@example.net,1822526562,Bengaluru,Rajasthan,2022-06-16 16:35:59.154671,New
CUST012595,Garima Koshy,Unknown,63,faris44@example.org,2384686916,Lucknow,Andhra Pradesh,2022-06-16 17:35:59.154671,New
CUST012596,Yahvi Mukhopadhyay,Female,73,wchauhan@example.net,0808993905,Ahmedabad,Uttar Pradesh,2022-06-16 18:35:59.154671,Inactive
CUST012597,Vaishnavi Bhalla,,40,harishgoel@example.org,0400717983,Kochi,Rajasthan,2022-06-16 19:35:59.154671,Regular
CUST012598,Yash Goel,male,67,neelimanaidu@example.org,+918693233,Patna,Bihar,2022-06-16 20:35:59.154671,New
CUST012599,Wyatt De,Female,66,vsrivastava@example.com,0315567953,Mumbai,Kerala,2022-06-16 21:35:59.154671,VIP
CUST012600,Mason Nadig,Female,37,bhargavalaban@example.net,0768588511,Bhopal,Uttar Pradesh,2022-06-16 22:35:59.154671,VIP
CUST012601,Nikita Bumb,M,67,vedhikapillai@example.org,9508632811,Kochi,Gujarat,2022-06-16 23:35:59.154671,Regular
CUST012602,Urvi Mann,,68,som@example.org,0192744470,Noida,Telangana,2022-06-17 00:35:59.154671,Premium
CUST012603,Sai Sethi,,47,kkrishna@example.com,+915849368,Indore,West Bengal,2022-06-17 01:35:59.154671,Premium
CUST012604,Zinal Varughese,Unknown,32,pgole@example.org,+911359091,Chandigarh,Bihar,2022-06-17 02:35:59.154671,New
CUST012605,Tanveer Sachdeva,M,19,jagrati81@example.net,+911958786,Hyderabad,Haryana,2022-06-17 03:35:59.154671,Inactive
CUST012606,Umang Nanda,M,47,prasadoliver@example.org,,Chandigarh,Odisha,2022-06-17 04:35:59.154671,New
CUST012607,Falak Deshmukh,Male,42,lbhalla@example.com,5237525324,Ahmedabad,Haryana,2022-06-17 05:35:59.154671,Regular
CUST012608,Ishwar Nayak,Female,21,xsrinivasan@example.net,0832608521,Chennai,Haryana,2022-06-17 06:35:59.154671,Premium
CUST012609,Oscar Karpe,Female,18,tara72@example.com,0429997974,Delhi,Bihar,2022-06-17 07:35:59.154671,VIP
CUST012610,Charan Chahal,,25,eesha93@example.net,0257719676,Kochi,Delhi,2022-06-17 08:35:59.154671,New
CUST012611,Triveni Kala,Female,69,finn03@example.net,0886880105,Noida,Kerala,2022-06-17 09:35:59.154671,Regular
CUST012612,Vinaya Sami,F,-5,rudra43@example.net,+916713308,Chandigarh,Madhya Pradesh,2022-06-17 10:35:59.154671,New
CUST012613,Nandini Hegde,M,75,bhavika24@example.com,0461092771,Bengaluru,Punjab,2022-06-17 11:35:59.154671,Premium
CUST012614,Ira Master,FEMALE,0,chanchal77@example.com,6921029568,Delhi,Karnataka,2022-06-17 12:35:59.154671,Inactive
CUST012615,Ucchal Chada,,76,saumya40@example.org,+911402561,Pune,Andhra Pradesh,2022-06-17 13:35:59.154671,VIP
CUST012616,Mitesh Deshmukh,male,41,tdayal@example.net,+918834654,Kochi,Delhi,2022-06-17 14:35:59.154671,Regular
CUST012617,Chaitanya Dasgupta,,41,npradhan@example.com,+913708650,Chandigarh,Tamil Nadu,2022-06-17 15:35:59.154671,Premium
CUST012618,Ayushman Chatterjee,Unknown,49,brindamangat@example.net,+916113144,Patna,Karnataka,2022-06-17 16:35:59.154671,VIP
CUST012619,Pranav Thaman,FEMALE,42,raviayaan@example.org,0105085946,Bhopal,Kerala,2022-06-17 17:35:59.154671,Premium
CUST012620,Omaja Bhardwaj,Unknown,63,dalalraghav@example.net,0536687208,Patna,Rajasthan,2022-06-17 18:35:59.154671,Premium
CUST012621,Qabil Nagarajan,Male,45,narayanqabil@example.org,0451220302,Pune,Madhya Pradesh,2022-06-17 19:35:59.154671,New
CUST012622,Ekanta Suresh,Male,33,thomaskhanna@example.org,2881454122,Visakhapatnam,Uttar Pradesh,2022-06-17 20:35:59.154671,VIP
CUST012623,Harini Chokshi,Unknown,59,yatin07@example.org,6135965471,Hyderabad,Punjab,2022-06-17 21:35:59.154671,Inactive
CUST012624,Brijesh Rao,Female,56,imurty@example.net,0655984880,Kolkata,Kerala,2022-06-17 22:35:59.154671,Premium
CUST012625,Guneet Atwal,FEMALE,33,osoman@example.com,0017259195,Noida,Gujarat,2022-06-17 23:35:59.154671,Inactive
CUST012626,Aarav Lanka,Female,53,wvirk@example.org,7411903743,Mumbai,Madhya Pradesh,2022-06-18 00:35:59.154671,Inactive
CUST012627,Yutika Sule,,29,darpan66@example.org,9859368959,Hyderabad,Odisha,2022-06-18 01:35:59.154671,Premium
CUST012628,Anjali Dugar,F,29,mistrybachittar@example.net,+910294604,Kochi,Maharashtra,2022-06-18 02:35:59.154671,New
CUST012629,Veda Memon,Male,79,qdua@example.net,2502347884,Delhi,Bihar,2022-06-18 03:35:59.154671,Regular
CUST012630,Pallavi Palla,Male,51,eeshakalita@example.org,0693763881,Delhi,Telangana,2022-06-18 04:35:59.154671,Regular
CUST012631,Chameli Varty,FEMALE,55,katabrinda@example.net,+917042958,Bhopal,Odisha,2022-06-18 05:35:59.154671,Premium
CUST012632,Chaitanya Pai,Male,80,gaurikachand@example.net,0407536297,Surat,Telangana,2022-06-18 06:35:59.154671,New
CUST012633,Tanmayi Dash,F,37,xaviertandon@example.com,+911263297,Vadodara,Madhya Pradesh,2022-06-18 07:35:59.154671,Regular
CUST012634,Nachiket Narula,F,64,savantladli@example.net,,Ahmedabad,Andhra Pradesh,2022-06-18 08:35:59.154671,Premium
CUST012635,Pranit Kalla,F,32,bhavyajayaraman@example.net,0864533485,Patna,Maharashtra,2022-06-18 09:35:59.154671,VIP
CUST012636,Samesh Keer,male,39,lohitsetty@example.com,5473186852,Jaipur,West Bengal,2022-06-18 10:35:59.154671,Premium
CUST012637,Vincent Sankaran,F,33,devikagrover@example.com,+917799506,Kolkata,Andhra Pradesh,2022-06-18 11:35:59.154671,Premium
CUST012638,Kashvi Sem,F,41,shahfaras@example.com,4634147426,Bhopal,Tamil Nadu,2022-06-18 12:35:59.154671,Inactive
CUST012639,Widisha Sawhney,male,20,somanxalak@example.com,7295155510,Pune,Maharashtra,2022-06-18 13:35:59.154671,Inactive
CUST012640,Zashil De,Female,18,kala88@example.com,0932395520,Lucknow,Delhi,2022-06-18 14:35:59.154671,New
CUST012641,Gaurika Wali,,70,sanya50@example.com,+919096219,Kolkata,Uttar Pradesh,2022-06-18 15:35:59.154671,Regular
CUST012642,Ekantika Bava,M,61,hritikguha@example.net,0103588535,Kochi,Rajasthan,2022-06-18 16:35:59.154671,New
CUST012643,Ekaraj Andra,Male,64,watikasachar@example.net,+918063373,Pune,Kerala,2022-06-18 17:35:59.154671,Inactive
CUST012644,Raksha Chanda,F,68,zansi04@example.com,+910382725,Hyderabad,Andhra Pradesh,2022-06-18 18:35:59.154671,Premium
CUST012645,Aarav Singhal,Male,55,narasimhanbalvan@example.net,0569299854,Kolkata,Rajasthan,2022-06-18 19:35:59.154671,Inactive
CUST012646,Falan Gopal,FEMALE,-1,tarak43@example.org,6347191362,Kochi,Andhra Pradesh,2022-06-18 20:35:59.154671,Premium
CUST012647,Nitara Chada,Male,68,qnarasimhan@example.org,+917633125,Kochi,Uttar Pradesh,2022-06-18 21:35:59.154671,New
CUST012648,Vasana Lalla,Unknown,34,bakhshisathe@example.net,0568768903,Bengaluru,Delhi,2022-06-18 22:35:59.154671,New
CUST012649,Maya Sachar,Female,58,oborde@example.net,7145017078,Surat,Gujarat,2022-06-18 23:35:59.154671,New
CUST012650,Anjali Som,,38,mitalanamika@example.com,0887561192,Vadodara,Gujarat,2022-06-19 00:35:59.154671,New
CUST012651,Gautam Sharaf,male,62,warindersamra@example.com,+911907699,Vadodara,West Bengal,2022-06-19 01:35:59.154671,New
CUST012652,Onkar Mann,Male,64,lakshmivaidya@example.org,0923606207,Delhi,Madhya Pradesh,2022-06-19 02:35:59.154671,Premium
CUST012653,Jyoti Ramakrishnan,Male,65,chaaya86@example.org,+918519692,Lucknow,Odisha,2022-06-19 03:35:59.154671,Premium
CUST012654,Xiti Konda,Male,30,lajita02@example.net,+913184929,Kolkata,Gujarat,2022-06-19 04:35:59.154671,New
CUST012655,Tejas Dube,M,19,rajeshrichauhan@example.com,+918813001,Vadodara,Haryana,2022-06-19 05:35:59.154671,New
CUST012656,Ronith Ram,M,19,chandresh15@example.org,+911984939,Nagpur,Punjab,2022-06-19 06:35:59.154671,Premium
CUST012657,Maanas Patil,FEMALE,60,jhalakrajagopal@example.com,9606617791,Pune,Maharashtra,2022-06-19 07:35:59.154671,Premium
CUST012658,Sanaya Raghavan,male,79,bachittarloke@example.com,8974948785,Indore,Rajasthan,2022-06-19 08:35:59.154671,New
CUST012659,Samuel Nagarajan,Male,42,memonyahvi@example.org,+919078690,Chennai,Delhi,2022-06-19 09:35:59.154671,Regular
CUST012660,Urvi Chander,Male,45,savantyachana@example.net,,Kolkata,Madhya Pradesh,2022-06-19 10:35:59.154671,VIP
CUST012661,Xalak Goda,Male,65,fbir@example.org,+915338773,Jaipur,Delhi,2022-06-19 11:35:59.154671,Regular
CUST012662,Chameli Shenoy,Male,66,ydutta@example.net,3268536659,Chennai,Gujarat,2022-06-19 12:35:59.154671,Regular
CUST012663,Amrita Sagar,M,43,ganesantripti@example.net,4301554580,Ahmedabad,Odisha,2022-06-19 13:35:59.154671,Inactive
CUST012664,Qadim Radhakrishnan,Female,52,ganesanneel@example.com,0123009107,Jaipur,Delhi,2022-06-19 14:35:59.154671,VIP
CUST012665,Abha Jayaraman,Female,45,ayushmanvarghese@example.com,0420253841,Kochi,Telangana,2022-06-19 15:35:59.154671,New
CUST012666,Warjas Chhabra,FEMALE,78,rehaangoel@example.org,0221322598,Lucknow,Madhya Pradesh,2022-06-19 16:35:59.154671,New
CUST012667,Patrick Sastry,Unknown,78,pranitbansal@example.com,3138330660,Jaipur,Kerala,2022-06-19 17:35:59.154671,Regular
CUST012668,Meera Misra,F,75,rayaan33@example.org,+919376159,Mumbai,West Bengal,2022-06-19 18:35:59.154671,Inactive
CUST012669,Udant Barad,male,76,fiyaz49@example.net,+910787526,Kochi,Haryana,2022-06-19 19:35:59.154671,Regular
CUST012670,Devansh Nayar,Female,72,vedikaborde@example.com,0663052985,Nagpur,Odisha,2022-06-19 20:35:59.154671,Premium
CUST012671,Nandini Kalla,Unknown,79,vanya68@example.org,2218564955,Kochi,Odisha,2022-06-19 21:35:59.154671,Regular
CUST012672,David Ramesh,,50,manne@example.net,2033255091,Patna,Uttar Pradesh,2022-06-19 22:35:59.154671,Regular
CUST012673,Madhavi Dhillon,,35,raghavanzayan@example.com,4731608966,Bhopal,Tamil Nadu,2022-06-19 23:35:59.154671,Premium
CUST012674,Chatura Parmer,Male,31,krishnabhandari@example.com,7117287183,Hyderabad,Punjab,2022-06-20 00:35:59.154671,Premium
CUST012675,Lopa Lad,,71,triveni16@example.net,0000288681,Visakhapatnam,Rajasthan,2022-06-20 01:35:59.154671,Regular
CUST012676,Sanaya Uppal,Female,58,geetika62@example.com,0427333670,Noida,Madhya Pradesh,2022-06-20 02:35:59.154671,Inactive
CUST012677,Christopher Mital,FEMALE,77,pathakjalsa@example.net,0236605241,Chandigarh,Punjab,2022-06-20 03:35:59.154671,Premium
CUST012678,Gautam Jayaraman,F,26,samar98@example.net,7802491430,Pune,Andhra Pradesh,2022-06-20 04:35:59.154671,VIP
CUST012679,Rohan Soni,Female,61,chokshikrisha@example.org,9318775513,Vadodara,Punjab,2022-06-20 05:35:59.154671,Premium
CUST012680,Ojasvi Patla,FEMALE,73,ychatterjee@example.net,2911322897,Chandigarh,Karnataka,2022-06-20 06:35:59.154671,New
CUST012681,Vasudha Gade,,47,ekbalsaran@example.net,+914393352,Patna,Karnataka,2022-06-20 07:35:59.154671,Premium
CUST012682,Manya Sastry,M,20,devanshsur@example.net,+917426519,Mumbai,Haryana,2022-06-20 08:35:59.154671,Premium
CUST012683,Upasna Bhat,F,51,raizinal@example.com,0228082107,Hyderabad,Karnataka,2022-06-20 09:35:59.154671,VIP
CUST012684,Jalsa Misra,FEMALE,50,boseteerth@example.org,5824427645,Jaipur,Punjab,2022-06-20 10:35:59.154671,Inactive
CUST012685,Urvi Chakraborty,Unknown,44,luke22@example.org,+912389487,Kolkata,Delhi,2022-06-20 11:35:59.154671,Regular
CUST012686,Leena Char,Female,76,warjas17@example.com,0920974943,Visakhapatnam,Haryana,2022-06-20 12:35:59.154671,VIP
CUST012687,Brinda Goswami,M,26,ramanishita@example.net,+916291077,Pune,Punjab,2022-06-20 13:35:59.154671,VIP
CUST012688,Aditya Bawa,Unknown,30,sekhonvyanjana@example.com,+911138359,Kolkata,Delhi,2022-06-20 14:35:59.154671,VIP
CUST012689,Yug Kalla,FEMALE,47,gaurirajagopalan@example.com,+912839897,Visakhapatnam,Maharashtra,2022-06-20 15:35:59.154671,Inactive
CUST012690,Simon Dave,FEMALE,70,zashil67@example.net,0939227418,Bhopal,Tamil Nadu,2022-06-20 16:35:59.154671,Regular
CUST012691,Yashodhara Hayer,,77,eiravatide@example.net,+917483942,Surat,Maharashtra,2022-06-20 17:35:59.154671,Premium
CUST012692,Adweta Salvi,Unknown,33,idika43@example.com,4055758195,Kochi,Kerala,2022-06-20 18:35:59.154671,New
CUST012693,Naksh Bhatt,Female,68,qushisibal@example.com,0163678458,Lucknow,Maharashtra,2022-06-20 19:35:59.154671,VIP
CUST012694,Radha Wason,F,59,graj@example.org,,Jaipur,Punjab,2022-06-20 20:35:59.154671,Regular
CUST012695,Faqid Parsa,M,43,rishikrishnamurthy@example.org,,Pune,Uttar Pradesh,2022-06-20 21:35:59.154671,Inactive
CUST012696,Vasatika Chacko,,76,gaurav15@example.net,0298332564,Kochi,Telangana,2022-06-20 22:35:59.154671,Inactive
CUST012697,Ekansh Vora,Male,22,jdar@example.net,+911807312,Noida,Telangana,2022-06-20 23:35:59.154671,Regular
CUST012698,Orinder Prasad,male,63,traja@example.org,0765396372,Surat,West Bengal,2022-06-21 00:35:59.154671,VIP
CUST012699,Ira Sachdev,F,44,zsrinivasan@example.net,3660425416,Chennai,Karnataka,2022-06-21 01:35:59.154671,New
CUST012700,Urvashi Sarin,,32,gopalomya@example.org,6989486533,Jaipur,Telangana,2022-06-21 02:35:59.154671,Inactive
CUST012701,Gayathri Dugar,M,45,chakradevsarraf@example.com,0919305257,Chandigarh,Gujarat,2022-06-21 03:35:59.154671,Premium
CUST012702,Thomas Pillay,Unknown,20,tpalla@example.com,+917997753,Kolkata,Kerala,2022-06-21 04:35:59.154671,Inactive
CUST012703,Kai Naidu,FEMALE,58,gauri92@example.org,+911434079,Pune,Punjab,2022-06-21 05:35:59.154671,New
CUST012704,Atharv Sarkar,Unknown,78,ebrahmbhatt@example.net,2599508480,Pune,Karnataka,2022-06-21 06:35:59.154671,Regular
CUST012705,Abdul Dora,,18,kumerturvi@example.org,+914843051,Visakhapatnam,Madhya Pradesh,2022-06-21 07:35:59.154671,Regular
CUST012706,Peter Kapoor,M,18,rbhagat@example.org,9812978525,Lucknow,Odisha,2022-06-21 08:35:59.154671,VIP
CUST012707,Ishanvi Dhawan,Unknown,68,farajdave@example.net,0632416744,Kolkata,Haryana,2022-06-21 09:35:59.154671,Inactive
CUST012708,Widisha Chawla,Unknown,23,balaharrison@example.com,0586645781,Patna,Punjab,2022-06-21 10:35:59.154671,Premium
CUST012709,Rishi Panchal,male,28,hemakant@example.net,+915758253,Indore,Karnataka,2022-06-21 11:35:59.154671,VIP
CUST012710,Charita Sundaram,Female,79,oakelijah@example.com,0821738869,Surat,Haryana,2022-06-21 12:35:59.154671,Regular
CUST012711,Nirja Vora,,67,ira51@example.com,0781993622,Vadodara,West Bengal,2022-06-21 13:35:59.154671,New
CUST012712,Wishi Lata,male,63,oguha@example.net,+916510942,Visakhapatnam,Delhi,2022-06-21 14:35:59.154671,New
CUST012713,Aradhana Parsa,,33,hritikbhandari@example.com,,Pune,Bihar,2022-06-21 15:35:59.154671,Premium
CUST012714,Bahadurjit Sha,Male,50,ishwarpuri@example.org,0272142612,Hyderabad,Karnataka,2022-06-21 16:35:59.154671,VIP
CUST012715,Zinal Korpal,Male,41,krishsur@example.net,0750738292,Chennai,Telangana,2022-06-21 17:35:59.154671,Premium
CUST012716,Advaith Das,male,76,aryan36@example.org,+914750708,Nagpur,Madhya Pradesh,2022-06-21 18:35:59.154671,Premium
CUST012717,Chandran Vora,F,49,charvi02@example.com,+915053735,Vadodara,Telangana,2022-06-21 19:35:59.154671,Inactive
CUST012718,Varsha Mutti,F,27,qadimwagle@example.com,+916471030,Bengaluru,Kerala,2022-06-21 20:35:59.154671,New
CUST012719,Dayita Panchal,Unknown,80,dyalbhavani@example.com,+914487975,Hyderabad,Telangana,2022-06-21 21:35:59.154671,Inactive
CUST012720,Hamsini Choudhry,Unknown,42,virkdamini@example.net,9004378143,Mumbai,Kerala,2022-06-21 22:35:59.154671,Premium
CUST012721,Ekaja Wagle,FEMALE,27,ugandhi@example.net,0549993747,Jaipur,Andhra Pradesh,2022-06-21 23:35:59.154671,Inactive
CUST012722,Ikbal Agarwal,Male,30,gaurangi32@example.com,0771733966,Mumbai,Delhi,2022-06-22 00:35:59.154671,Premium
CUST012723,Vidhi Swamy,,77,umohan@example.net,+917455987,Hyderabad,Maharashtra,2022-06-22 01:35:59.154671,Premium
CUST012724,Zehaan Tata,FEMALE,18,hitesh96@example.net,7832221431,Mumbai,Delhi,2022-06-22 02:35:59.154671,VIP
CUST012725,Fariq Kala,Male,52,bajajupasna@example.org,+911065102,Hyderabad,Bihar,2022-06-22 03:35:59.154671,VIP
CUST012726,Prisha Puri,male,31,jagdish56@example.org,5324521319,Chennai,Telangana,2022-06-22 04:35:59.154671,Premium
CUST012727,Leena Merchant,F,38,tanish12@example.net,+917965027,Mumbai,Tamil Nadu,2022-06-22 05:35:59.154671,New
CUST012728,Ganga Kibe,Unknown,65,handaaradhana@example.com,4600106079,Patna,Kerala,2022-06-22 06:35:59.154671,New
CUST012729,Vivaan Mital,F,72,rattiyagnesh@example.org,+910361101,Visakhapatnam,Rajasthan,2022-06-22 07:35:59.154671,Inactive
CUST012730,Saanvi Malhotra,male,75,eshanabhatnagar@example.com,,Delhi,Delhi,2022-06-22 08:35:59.154671,Regular
CUST012731,Veer Issac,FEMALE,69,eta01@example.net,+912751776,Noida,Rajasthan,2022-06-22 09:35:59.154671,New
CUST012732,Manbir Dugal,FEMALE,55,fiyaz99@example.org,0133925589,Bhopal,Maharashtra,2022-06-22 10:35:59.154671,Inactive
CUST012733,Onkar Thakkar,M,18,sudiksha22@example.com,0289499348,Hyderabad,Madhya Pradesh,2022-06-22 11:35:59.154671,VIP
CUST012734,Falan Pai,Unknown,37,walinidra@example.net,+912072388,Lucknow,Uttar Pradesh,2022-06-22 12:35:59.154671,Premium
CUST012735,Pratyush Kamdar,Unknown,73,kalpit20@example.net,0744680806,Lucknow,Andhra Pradesh,2022-06-22 13:35:59.154671,Regular
CUST012736,Bina Jhaveri,,22,zjhaveri@example.org,+912261136,Chennai,Bihar,2022-06-22 14:35:59.154671,VIP
CUST012737,Yash Mani,Unknown,57,advaithbose@example.org,+911281286,Lucknow,Tamil Nadu,2022-06-22 15:35:59.154671,Premium
CUST012738,Chandresh Naidu,Male,61,mandaaradhana@example.org,+919112169,Mumbai,Tamil Nadu,2022-06-22 16:35:59.154671,Regular
CUST012739,Jack Mann,FEMALE,49,emalhotra@example.org,0276281344,Pune,Odisha,2022-06-22 17:35:59.154671,New
CUST012740,Ekaja Aggarwal,male,18,nakshnatarajan@example.net,0383229595,Indore,Delhi,2022-06-22 18:35:59.154671,VIP
CUST012741,Urvashi De,FEMALE,62,ndada@example.net,4506275933,Jaipur,Kerala,2022-06-22 19:35:59.154671,Premium
CUST012742,Avi Sridhar,F,75,agastyabhat@example.org,+915800830,Bengaluru,Tamil Nadu,2022-06-22 20:35:59.154671,VIP
CUST012743,Nihal Borra,Male,58,ssoman@example.com,+917687207,Ahmedabad,Madhya Pradesh,2022-06-22 21:35:59.154671,Regular
CUST012744,Isha Sur,Unknown,69,yuvrajnayak@example.com,0429283882,Kolkata,Haryana,2022-06-22 22:35:59.154671,VIP
CUST012745,Warinder Rout,,74,nadigvansha@example.net,0139976622,Hyderabad,Punjab,2022-06-22 23:35:59.154671,Regular
CUST012746,Amol Walia,,73,spalla@example.com,0866768387,Chandigarh,Delhi,2022-06-23 00:35:59.154671,VIP
CUST012747,Ishwar Chander,,57,chatura98@example.org,7223696162,Surat,Odisha,2022-06-23 01:35:59.154671,Regular
CUST012748,Chanchal Sundaram,Female,62,rachana18@example.net,+913803968,Pune,Odisha,2022-06-23 02:35:59.154671,VIP
CUST012749,Lopa Sarin,M,77,bhallawishi@example.org,0151774177,Nagpur,Gujarat,2022-06-23 03:35:59.154671,VIP
CUST012750,Samarth Sastry,Male,19,aryanvarkey@example.net,7096549466,Bhopal,Karnataka,2022-06-23 04:35:59.154671,VIP
CUST012751,Shravya Mistry,F,48,fbhargava@example.org,0740624001,Kolkata,Uttar Pradesh,2022-06-23 05:35:59.154671,Regular
CUST012752,Janaki Sethi,Unknown,64,luckyanne@example.com,0625253622,Pune,Telangana,2022-06-23 06:35:59.154671,Regular
CUST012753,Yash Chowdhury,F,63,tristantiwari@example.org,0365537223,Bengaluru,Andhra Pradesh,2022-06-23 07:35:59.154671,Regular
CUST012754,Adweta Lalla,F,68,brinda58@example.com,0855307962,Mumbai,Kerala,2022-06-23 08:35:59.154671,Premium
CUST012755,Dhruv Saran,Unknown,43,chatura63@example.net,+916629788,Delhi,Punjab,2022-06-23 09:35:59.154671,VIP
CUST012756,Ekaja Golla,F,26,galabenjamin@example.com,+910156734,Bhopal,Karnataka,2022-06-23 10:35:59.154671,Regular
CUST012757,Varenya Krishna,,68,gokhaleyashica@example.org,3885179489,Surat,Karnataka,2022-06-23 11:35:59.154671,New
CUST012758,Vansha Subramanian,male,47,jonathangole@example.net,0636339097,Bengaluru,Telangana,2022-06-23 12:35:59.154671,New
CUST012759,Warjas Sarna,M,63,xgopal@example.org,0459724389,Vadodara,Bihar,2022-06-23 13:35:59.154671,Premium
CUST012760,Fariq Dhar,Female,25,tara57@example.com,4888956877,Kochi,Karnataka,2022-06-23 14:35:59.154671,VIP
